FlightNumber,Airline,DepartureAirport,ArrivalAirport,ScheduledDepartureTime,ActualDepartureTime,DelayDuration,DelayCause,Date,PassengerImpact,FlightStatus
AA710,Delta Air Lines,JFK,ATL,18-03-2025 22:00,18-03-2025 22:45,45.0,Technical,18-03-2025,Moderate,Delayed
DL797,Delta Air Lines,SFO,SEA,13-01-2025 03:30,13-01-2025 06:30,180.0,Crew,13-01-2025,Major impact,Delayed
AS107,Southwest Airlines,SEA,ORD,16-02-2025 22:30,16-02-2025 22:35,5.0,Security,16-02-2025,Minimal,Delayed
AS891,Delta Air Lines,DFW,LAX,26-02-2025 02:30,26-02-2025 02:40,10.0,Security,26-02-2025,Minimal,Delayed
SW284,Delta Air Lines,DEN,SEA,29-04-2025 00:30,29-04-2025 00:35,5.0,Technical,29-04-2025,Minimal,Delayed
AA321,Southwest Airlines,MIA,SFO,07-01-2025 10:00,07-01-2025 10:05,5.0,Late Aircraft,07-01-2025,Minimal,Delayed
SW949,American Airlines,DEN,JFK,17-01-2025 23:00,18-01-2025 00:30,90.0,Crew,17-01-2025,Major impact,Delayed
JB223,American Airlines,DFW,JFK,17-03-2025 03:15,17-03-2025 03:45,30.0,Weather,17-03-2025,Moderate,Delayed
UA777,United Airlines,ORD,DEN,22-03-2025 18:15,22-03-2025 19:00,45.0,Security,22-03-2025,Moderate,Delayed
UA810,United Airlines,DEN,DFW,07-03-2025 02:00,07-03-2025 05:00,180.0,Weather,07-03-2025,Missed connections,Delayed
DL711,Alaska Airlines,DEN,ATL,16-01-2025 15:45,16-01-2025 17:15,90.0,Late Aircraft,16-01-2025,Major impact,Delayed
SW205,Southwest Airlines,ATL,DEN,11-03-2025 13:00,11-03-2025 13:45,45.0,Late Aircraft,11-03-2025,Moderate,Delayed
JB473,American Airlines,LAX,SFO,26-01-2025 21:00,26-01-2025 21:30,30.0,Weather,26-01-2025,Moderate,Delayed
AA423,Southwest Airlines,JFK,SFO,09-03-2025 14:00,09-03-2025 14:15,15.0,Crew,09-03-2025,Minimal,Delayed
DL351,JetBlue Airways,DEN,ORD,26-02-2025 18:30,26-02-2025 20:00,90.0,Crew,26-02-2025,Missed connections,Delayed
AS931,United Airlines,SEA,JFK,10-02-2025 23:45,10-02-2025 23:55,10.0,Security,10-02-2025,Minimal,Delayed
JB507,Southwest Airlines,ORD,SEA,16-03-2025 06:45,16-03-2025 06:55,10.0,Security,16-03-2025,Minimal,Delayed
UA830,JetBlue Airways,SEA,ORD,22-03-2025 21:45,22-03-2025 21:50,5.0,Crew,22-03-2025,Minimal,Delayed
AA890,Delta Air Lines,DFW,MIA,19-04-2025 15:00,19-04-2025 15:30,30.0,Weather,19-04-2025,Moderate,Delayed
AA677,Delta Air Lines,ATL,JFK,19-03-2025 11:45,19-03-2025 12:15,30.0,Technical,19-03-2025,Moderate,Delayed
DL806,Alaska Airlines,PHX,SEA,28-01-2025 21:15,28-01-2025 22:45,90.0,Crew,28-01-2025,Missed connections,Delayed
JB236,United Airlines,DFW,ATL,15-04-2025 12:45,15-04-2025 13:00,15.0,Crew,15-04-2025,Minimal,Delayed
SW342,JetBlue Airways,ATL,ORD,03-04-2025 17:30,03-04-2025 17:35,5.0,Technical,03-04-2025,Minimal,Delayed
DL122,JetBlue Airways,LAX,DEN,30-03-2025 00:00,30-03-2025 00:30,30.0,Technical,30-03-2025,Moderate,Delayed
DL628,United Airlines,ORD,ATL,28-01-2025 09:45,28-01-2025 12:45,180.0,Technical,28-01-2025,Major impact,Delayed
SW439,United Airlines,LAX,SFO,18-04-2025 08:30,18-04-2025 10:00,90.0,Weather,18-04-2025,Missed connections,Delayed
JB806,JetBlue Airways,PHX,LAX,26-01-2025 17:15,26-01-2025 17:20,5.0,Late Aircraft,26-01-2025,Minimal,Delayed
UA847,Southwest Airlines,JFK,MIA,01-01-2025 06:30,01-01-2025 08:00,90.0,Weather,01-01-2025,Missed connections,Delayed
SW910,Alaska Airlines,ORD,JFK,17-01-2025 15:30,17-01-2025 17:00,90.0,Late Aircraft,17-01-2025,Missed connections,Delayed
UA687,Southwest Airlines,ORD,SFO,18-03-2025 15:15,18-03-2025 15:45,30.0,Security,18-03-2025,Moderate,Delayed
JB795,Southwest Airlines,PHX,MIA,01-04-2025 08:00,01-04-2025 11:00,180.0,Late Aircraft,01-04-2025,Major impact,Delayed
JB422,United Airlines,JFK,DEN,18-03-2025 22:15,18-03-2025 23:45,90.0,Late Aircraft,18-03-2025,Missed connections,Delayed
DL863,Delta Air Lines,PHX,ORD,25-04-2025 12:00,25-04-2025 12:15,15.0,Security,25-04-2025,Minimal,Delayed
JB924,Alaska Airlines,LAX,ATL,12-02-2025 19:30,12-02-2025 20:30,60.0,Technical,12-02-2025,Moderate,Delayed
AA816,American Airlines,ATL,MIA,25-02-2025 23:15,25-02-2025 23:45,30.0,Security,25-02-2025,Moderate,Delayed
AS411,Southwest Airlines,ORD,ATL,16-04-2025 20:15,16-04-2025 22:15,120.0,Security,16-04-2025,Missed connections,Delayed
JB892,JetBlue Airways,MIA,ATL,27-04-2025 04:15,27-04-2025 07:15,180.0,Late Aircraft,27-04-2025,Major impact,Delayed
JB968,United Airlines,LAX,SEA,08-03-2025 01:45,08-03-2025 02:15,30.0,Crew,08-03-2025,Moderate,Delayed
UA510,United Airlines,SEA,PHX,22-04-2025 08:45,22-04-2025 09:45,60.0,Security,22-04-2025,Moderate,Delayed
SW257,Delta Air Lines,SFO,LAX,07-01-2025 17:00,07-01-2025 17:15,15.0,Late Aircraft,07-01-2025,Minimal,Delayed
SW460,American Airlines,ATL,DEN,02-03-2025 13:30,02-03-2025 13:35,5.0,Late Aircraft,02-03-2025,Minimal,Delayed
UA633,Southwest Airlines,MIA,ATL,07-02-2025 21:00,07-02-2025 22:30,90.0,Late Aircraft,07-02-2025,Missed connections,Delayed
AS692,American Airlines,PHX,SFO,23-03-2025 02:45,23-03-2025 04:45,120.0,Technical,23-03-2025,Missed connections,Delayed
DL668,United Airlines,LAX,ORD,16-02-2025 12:30,16-02-2025 13:15,45.0,Crew,16-02-2025,Moderate,Delayed
SW309,United Airlines,SFO,MIA,08-02-2025 16:00,08-02-2025 18:00,120.0,Technical,08-02-2025,Missed connections,Delayed
UA698,Alaska Airlines,MIA,JFK,18-01-2025 21:45,18-01-2025 22:30,45.0,Crew,18-01-2025,Moderate,Delayed
AA920,Delta Air Lines,LAX,SFO,27-04-2025 16:15,27-04-2025 17:00,45.0,Security,27-04-2025,Moderate,Delayed
AA579,Delta Air Lines,ORD,ATL,06-01-2025 07:00,06-01-2025 09:00,120.0,Late Aircraft,06-01-2025,Missed connections,Delayed
SW571,United Airlines,PHX,DEN,15-01-2025 21:30,15-01-2025 23:00,90.0,Crew,15-01-2025,Major impact,Delayed
JB634,Alaska Airlines,ATL,SFO,11-04-2025 20:45,11-04-2025 21:30,45.0,Weather,11-04-2025,Moderate,Delayed
JB314,American Airlines,SEA,DFW,31-03-2025 00:45,31-03-2025 01:15,30.0,Weather,31-03-2025,Moderate,Delayed
DL236,Southwest Airlines,ATL,ORD,25-03-2025 15:00,25-03-2025 18:00,180.0,Security,25-03-2025,Major impact,Delayed
DL333,Southwest Airlines,PHX,JFK,05-01-2025 22:45,05-01-2025 23:30,45.0,Security,05-01-2025,Moderate,Delayed
SW156,Alaska Airlines,MIA,ORD,14-04-2025 14:45,14-04-2025 15:30,45.0,Weather,14-04-2025,Moderate,Delayed
JB653,JetBlue Airways,JFK,MIA,06-04-2025 06:45,06-04-2025 07:45,60.0,Security,06-04-2025,Moderate,Delayed
SW716,American Airlines,MIA,ORD,17-02-2025 16:45,17-02-2025 19:45,180.0,Technical,17-02-2025,Missed connections,Delayed
SW520,Delta Air Lines,MIA,JFK,21-04-2025 04:00,21-04-2025 05:30,90.0,Weather,21-04-2025,Major impact,Delayed
SW797,American Airlines,ATL,LAX,30-04-2025 20:00,30-04-2025 21:00,60.0,Weather,30-04-2025,Moderate,Delayed
JB137,American Airlines,JFK,MIA,17-03-2025 04:15,17-03-2025 04:30,15.0,Security,17-03-2025,Minimal,Delayed
SW666,JetBlue Airways,DFW,ORD,05-02-2025 22:45,06-02-2025 00:45,120.0,Weather,05-02-2025,Major impact,Delayed
DL295,United Airlines,DEN,MIA,02-01-2025 15:45,02-01-2025 15:55,10.0,Technical,02-01-2025,Minimal,Delayed
AS323,American Airlines,DEN,SFO,13-02-2025 20:00,13-02-2025 21:00,60.0,Late Aircraft,13-02-2025,Moderate,Delayed
AA466,Delta Air Lines,LAX,PHX,03-03-2025 19:15,03-03-2025 20:00,45.0,Crew,03-03-2025,Moderate,Delayed
UA621,JetBlue Airways,DFW,LAX,10-01-2025 09:00,10-01-2025 11:00,120.0,Weather,10-01-2025,Major impact,Delayed
DL763,United Airlines,JFK,ORD,21-02-2025 17:45,21-02-2025 19:15,90.0,Security,21-02-2025,Major impact,Delayed
JB754,Southwest Airlines,SEA,MIA,10-03-2025 01:15,10-03-2025 02:00,45.0,Crew,10-03-2025,Moderate,Delayed
SW323,Southwest Airlines,MIA,DFW,22-04-2025 03:30,22-04-2025 05:30,120.0,Crew,22-04-2025,Missed connections,Delayed
SW312,United Airlines,ORD,SEA,19-04-2025 15:30,19-04-2025 15:40,10.0,Crew,19-04-2025,Minimal,Delayed
JB465,JetBlue Airways,ORD,LAX,28-04-2025 20:45,28-04-2025 20:55,10.0,Late Aircraft,28-04-2025,Minimal,Delayed
AA444,American Airlines,ATL,DFW,10-01-2025 16:00,10-01-2025 19:00,180.0,Weather,10-01-2025,Missed connections,Delayed
JB308,Alaska Airlines,SEA,MIA,06-02-2025 00:15,06-02-2025 00:30,15.0,Security,06-02-2025,Minimal,Delayed
AS130,JetBlue Airways,PHX,SFO,01-04-2025 05:00,01-04-2025 05:30,30.0,Late Aircraft,01-04-2025,Moderate,Delayed
SW226,JetBlue Airways,SFO,SEA,22-02-2025 13:00,22-02-2025 14:00,60.0,Late Aircraft,22-02-2025,Moderate,Delayed
UA278,American Airlines,ATL,DFW,18-01-2025 21:15,19-01-2025 00:15,180.0,Weather,18-01-2025,Major impact,Delayed
DL842,Southwest Airlines,SFO,PHX,29-01-2025 13:45,29-01-2025 13:50,5.0,Weather,29-01-2025,Minimal,Delayed
UA127,JetBlue Airways,ATL,ORD,01-02-2025 11:00,01-02-2025 12:30,90.0,Crew,01-02-2025,Missed connections,Delayed
DL989,Southwest Airlines,JFK,ATL,12-03-2025 12:15,12-03-2025 12:30,15.0,Late Aircraft,12-03-2025,Minimal,Delayed
JB698,United Airlines,SFO,DEN,15-02-2025 18:15,15-02-2025 20:15,120.0,Late Aircraft,15-02-2025,Missed connections,Delayed
UA931,American Airlines,ORD,JFK,04-01-2025 06:30,04-01-2025 06:45,15.0,Crew,04-01-2025,Minimal,Delayed
DL284,JetBlue Airways,MIA,DFW,15-03-2025 00:30,15-03-2025 01:00,30.0,Technical,15-03-2025,Moderate,Delayed
UA382,Southwest Airlines,LAX,SFO,29-03-2025 15:30,29-03-2025 16:00,30.0,Technical,29-03-2025,Moderate,Delayed
AA366,Alaska Airlines,PHX,SEA,09-03-2025 16:45,09-03-2025 17:45,60.0,Technical,09-03-2025,Moderate,Delayed
AS108,United Airlines,JFK,SFO,06-02-2025 07:45,06-02-2025 09:15,90.0,Late Aircraft,06-02-2025,Major impact,Delayed
DL187,United Airlines,DFW,LAX,11-02-2025 02:00,11-02-2025 03:30,90.0,Late Aircraft,11-02-2025,Missed connections,Delayed
AA919,American Airlines,SEA,PHX,10-01-2025 17:45,10-01-2025 19:15,90.0,Security,10-01-2025,Missed connections,Delayed
DL438,Southwest Airlines,JFK,SEA,24-03-2025 17:00,24-03-2025 18:30,90.0,Security,24-03-2025,Major impact,Delayed
AS173,United Airlines,ORD,ATL,01-04-2025 23:15,01-04-2025 23:20,5.0,Weather,01-04-2025,Minimal,Delayed
DL395,Alaska Airlines,LAX,ATL,07-02-2025 04:00,07-02-2025 06:00,120.0,Weather,07-02-2025,Major impact,Delayed
UA427,Alaska Airlines,PHX,ATL,03-01-2025 03:45,03-01-2025 04:15,30.0,Technical,03-01-2025,Moderate,Delayed
JB233,Delta Air Lines,ATL,JFK,17-02-2025 12:15,17-02-2025 12:25,10.0,Security,17-02-2025,Minimal,Delayed
AA216,Delta Air Lines,ORD,PHX,09-02-2025 06:15,09-02-2025 06:45,30.0,Technical,09-02-2025,Moderate,Delayed
UA285,JetBlue Airways,SFO,LAX,12-04-2025 06:15,12-04-2025 07:00,45.0,Crew,12-04-2025,Moderate,Delayed
SW795,United Airlines,DEN,ATL,28-01-2025 09:15,28-01-2025 10:00,45.0,Crew,28-01-2025,Moderate,Delayed
SW912,American Airlines,ATL,DEN,16-03-2025 16:45,16-03-2025 17:30,45.0,Technical,16-03-2025,Moderate,Delayed
AS929,JetBlue Airways,DEN,DFW,25-02-2025 14:45,25-02-2025 15:15,30.0,Crew,25-02-2025,Moderate,Delayed
JB752,Alaska Airlines,DEN,ATL,21-03-2025 15:15,21-03-2025 15:25,10.0,Crew,21-03-2025,Minimal,Delayed
DL993,Alaska Airlines,MIA,JFK,21-03-2025 13:45,21-03-2025 14:30,45.0,Late Aircraft,21-03-2025,Moderate,Delayed
SW544,Alaska Airlines,DEN,DFW,13-02-2025 06:45,13-02-2025 09:45,180.0,Crew,13-02-2025,Major impact,Delayed
DL998,Alaska Airlines,SFO,MIA,29-04-2025 18:15,29-04-2025 19:15,60.0,Late Aircraft,29-04-2025,Moderate,Delayed
AS568,Alaska Airlines,SFO,DFW,06-04-2025 20:15,06-04-2025 20:45,30.0,Crew,06-04-2025,Moderate,Delayed
UA612,Alaska Airlines,SFO,DFW,27-03-2025 18:00,27-03-2025 18:10,10.0,Late Aircraft,27-03-2025,Minimal,Delayed
DL403,JetBlue Airways,SEA,DFW,20-03-2025 19:00,20-03-2025 20:00,60.0,Technical,20-03-2025,Moderate,Delayed
JB185,American Airlines,SFO,PHX,25-03-2025 06:45,25-03-2025 07:15,30.0,Weather,25-03-2025,Moderate,Delayed
AA380,JetBlue Airways,PHX,SFO,15-04-2025 15:00,15-04-2025 15:15,15.0,Late Aircraft,15-04-2025,Minimal,Delayed
JB312,American Airlines,ATL,LAX,06-02-2025 12:15,06-02-2025 13:00,45.0,Late Aircraft,06-02-2025,Moderate,Delayed
UA757,United Airlines,ATL,DFW,19-02-2025 22:30,20-02-2025 00:00,90.0,Technical,19-02-2025,Major impact,Delayed
AA735,Southwest Airlines,SEA,JFK,22-02-2025 21:15,22-02-2025 21:45,30.0,Security,22-02-2025,Moderate,Delayed
AA498,American Airlines,ATL,SFO,11-04-2025 18:00,11-04-2025 18:30,30.0,Security,11-04-2025,Moderate,Delayed
AS529,Southwest Airlines,DFW,DEN,10-03-2025 03:30,10-03-2025 06:30,180.0,Crew,10-03-2025,Major impact,Delayed
JB133,Alaska Airlines,LAX,JFK,01-02-2025 09:15,01-02-2025 09:45,30.0,Crew,01-02-2025,Moderate,Delayed
AS437,United Airlines,MIA,ORD,24-04-2025 04:00,24-04-2025 04:30,30.0,Weather,24-04-2025,Moderate,Delayed
AS589,JetBlue Airways,LAX,MIA,18-04-2025 18:00,18-04-2025 21:00,180.0,Late Aircraft,18-04-2025,Major impact,Delayed
AS416,American Airlines,ATL,DEN,26-04-2025 14:00,26-04-2025 17:00,180.0,Security,26-04-2025,Major impact,Delayed
JB318,Southwest Airlines,SEA,PHX,17-02-2025 15:45,17-02-2025 17:15,90.0,Technical,17-02-2025,Major impact,Delayed
AA138,Alaska Airlines,SEA,ORD,20-03-2025 03:45,20-03-2025 04:30,45.0,Technical,20-03-2025,Moderate,Delayed
DL221,United Airlines,ORD,JFK,10-01-2025 22:15,10-01-2025 23:15,60.0,Technical,10-01-2025,Moderate,Delayed
SW711,Alaska Airlines,SFO,ATL,19-02-2025 02:45,19-02-2025 03:45,60.0,Crew,19-02-2025,Moderate,Delayed
UA279,Alaska Airlines,SEA,ORD,25-04-2025 02:00,25-04-2025 03:00,60.0,Crew,25-04-2025,Moderate,Delayed
AA824,Southwest Airlines,PHX,MIA,18-03-2025 22:30,18-03-2025 23:30,60.0,Late Aircraft,18-03-2025,Moderate,Delayed
UA618,JetBlue Airways,PHX,DFW,08-01-2025 00:30,08-01-2025 01:30,60.0,Late Aircraft,08-01-2025,Moderate,Delayed
DL559,Alaska Airlines,LAX,MIA,20-01-2025 12:45,20-01-2025 13:45,60.0,Late Aircraft,20-01-2025,Moderate,Delayed
UA491,American Airlines,SEA,JFK,26-03-2025 01:00,26-03-2025 01:45,45.0,Weather,26-03-2025,Moderate,Delayed
AA938,Southwest Airlines,MIA,SFO,21-04-2025 05:30,21-04-2025 08:30,180.0,Late Aircraft,21-04-2025,Major impact,Delayed
AA597,Delta Air Lines,MIA,ATL,01-01-2025 15:45,01-01-2025 18:45,180.0,Weather,01-01-2025,Major impact,Delayed
UA987,Delta Air Lines,MIA,DFW,15-02-2025 19:30,15-02-2025 20:15,45.0,Weather,15-02-2025,Moderate,Delayed
UA783,American Airlines,DEN,DFW,10-02-2025 14:15,10-02-2025 17:15,180.0,Security,10-02-2025,Major impact,Delayed
UA204,JetBlue Airways,ORD,SFO,01-02-2025 09:00,01-02-2025 09:15,15.0,Security,01-02-2025,Minimal,Delayed
AA771,United Airlines,ORD,MIA,13-03-2025 13:45,13-03-2025 14:00,15.0,Security,13-03-2025,Minimal,Delayed
JB757,Alaska Airlines,JFK,ORD,01-03-2025 17:00,01-03-2025 17:10,10.0,Technical,01-03-2025,Minimal,Delayed
JB842,Alaska Airlines,SEA,ORD,30-04-2025 07:45,30-04-2025 07:50,5.0,Crew,30-04-2025,Minimal,Delayed
JB430,United Airlines,SEA,DEN,17-03-2025 18:30,17-03-2025 18:35,5.0,Security,17-03-2025,Minimal,Delayed
DL689,Alaska Airlines,JFK,SEA,19-03-2025 13:00,19-03-2025 14:00,60.0,Technical,19-03-2025,Moderate,Delayed
JB539,American Airlines,SFO,LAX,04-04-2025 01:45,04-04-2025 03:45,120.0,Technical,04-04-2025,Major impact,Delayed
UA480,Southwest Airlines,JFK,ATL,21-02-2025 10:15,21-02-2025 10:25,10.0,Technical,21-02-2025,Minimal,Delayed
JB170,United Airlines,PHX,MIA,08-01-2025 04:30,08-01-2025 04:35,5.0,Security,08-01-2025,Minimal,Delayed
SW840,Southwest Airlines,PHX,ATL,23-03-2025 19:45,23-03-2025 20:30,45.0,Late Aircraft,23-03-2025,Moderate,Delayed
SW980,Delta Air Lines,DEN,JFK,10-03-2025 09:15,10-03-2025 09:30,15.0,Crew,10-03-2025,Minimal,Delayed
UA624,American Airlines,JFK,DEN,11-01-2025 14:15,11-01-2025 15:15,60.0,Crew,11-01-2025,Moderate,Delayed
SW714,American Airlines,DEN,PHX,13-02-2025 10:45,13-02-2025 10:50,5.0,Late Aircraft,13-02-2025,Minimal,Delayed
SW676,Southwest Airlines,JFK,DFW,05-02-2025 05:30,05-02-2025 06:00,30.0,Technical,05-02-2025,Moderate,Delayed
JB929,Delta Air Lines,MIA,SFO,29-01-2025 01:30,29-01-2025 01:45,15.0,Security,29-01-2025,Minimal,Delayed
DL806,JetBlue Airways,PHX,LAX,26-02-2025 05:00,26-02-2025 05:15,15.0,Security,26-02-2025,Minimal,Delayed
SW326,Delta Air Lines,DEN,JFK,28-01-2025 03:15,28-01-2025 06:15,180.0,Weather,28-01-2025,Missed connections,Delayed
UA107,Delta Air Lines,ATL,JFK,23-02-2025 03:00,23-02-2025 03:30,30.0,Technical,23-02-2025,Moderate,Delayed
JB331,Southwest Airlines,PHX,SEA,11-01-2025 19:00,11-01-2025 19:05,5.0,Technical,11-01-2025,Minimal,Delayed
AS449,Southwest Airlines,LAX,SEA,19-01-2025 05:30,19-01-2025 06:15,45.0,Late Aircraft,19-01-2025,Moderate,Delayed
DL860,Delta Air Lines,LAX,SEA,25-03-2025 20:45,25-03-2025 23:45,180.0,Weather,25-03-2025,Missed connections,Delayed
UA551,Alaska Airlines,ORD,DFW,26-02-2025 00:00,26-02-2025 01:00,60.0,Technical,26-02-2025,Moderate,Delayed
AS206,American Airlines,SEA,MIA,24-02-2025 13:45,24-02-2025 14:45,60.0,Technical,24-02-2025,Moderate,Delayed
AS877,Southwest Airlines,LAX,DFW,04-01-2025 18:15,04-01-2025 19:15,60.0,Late Aircraft,04-01-2025,Moderate,Delayed
SW778,American Airlines,PHX,JFK,20-01-2025 04:15,20-01-2025 04:25,10.0,Late Aircraft,20-01-2025,Minimal,Delayed
JB796,Southwest Airlines,JFK,SEA,22-03-2025 15:45,22-03-2025 16:15,30.0,Technical,22-03-2025,Moderate,Delayed
UA966,Delta Air Lines,PHX,ORD,25-01-2025 00:00,25-01-2025 00:30,30.0,Late Aircraft,25-01-2025,Moderate,Delayed
DL683,JetBlue Airways,PHX,ATL,22-04-2025 07:00,22-04-2025 07:45,45.0,Late Aircraft,22-04-2025,Moderate,Delayed
UA683,American Airlines,DEN,DFW,28-04-2025 16:15,28-04-2025 16:25,10.0,Crew,28-04-2025,Minimal,Delayed
AA934,Southwest Airlines,DEN,ATL,31-03-2025 13:45,31-03-2025 15:15,90.0,Late Aircraft,31-03-2025,Major impact,Delayed
UA165,Delta Air Lines,SEA,ATL,05-02-2025 10:30,05-02-2025 11:00,30.0,Late Aircraft,05-02-2025,Moderate,Delayed
UA788,Southwest Airlines,DEN,SEA,20-03-2025 15:45,20-03-2025 17:45,120.0,Security,20-03-2025,Missed connections,Delayed
JB528,United Airlines,SFO,PHX,29-04-2025 10:00,29-04-2025 10:05,5.0,Late Aircraft,29-04-2025,Minimal,Delayed
JB896,Delta Air Lines,ORD,DEN,21-04-2025 04:00,21-04-2025 04:10,10.0,Crew,21-04-2025,Minimal,Delayed
DL482,American Airlines,MIA,ORD,31-03-2025 20:00,31-03-2025 20:30,30.0,Technical,31-03-2025,Moderate,Delayed
AS848,Delta Air Lines,JFK,DEN,10-02-2025 02:45,10-02-2025 04:45,120.0,Weather,10-02-2025,Missed connections,Delayed
AS324,Alaska Airlines,ATL,PHX,24-02-2025 06:00,24-02-2025 06:15,15.0,Technical,24-02-2025,Minimal,Delayed
AA837,Alaska Airlines,MIA,ORD,06-03-2025 08:15,06-03-2025 09:00,45.0,Security,06-03-2025,Moderate,Delayed
JB515,Southwest Airlines,LAX,ORD,18-02-2025 00:30,18-02-2025 01:15,45.0,Security,18-02-2025,Moderate,Delayed
SW997,JetBlue Airways,ATL,JFK,13-03-2025 11:45,13-03-2025 11:50,5.0,Weather,13-03-2025,Minimal,Delayed
DL367,JetBlue Airways,DEN,LAX,27-04-2025 18:15,27-04-2025 18:20,5.0,Weather,27-04-2025,Minimal,Delayed
UA398,Southwest Airlines,LAX,MIA,14-02-2025 16:00,14-02-2025 16:05,5.0,Technical,14-02-2025,Minimal,Delayed
AS621,JetBlue Airways,JFK,DEN,02-02-2025 20:00,02-02-2025 20:05,5.0,Crew,02-02-2025,Minimal,Delayed
AS770,American Airlines,ORD,PHX,24-03-2025 06:45,24-03-2025 07:45,60.0,Crew,24-03-2025,Moderate,Delayed
DL143,JetBlue Airways,JFK,ATL,29-04-2025 12:30,29-04-2025 14:30,120.0,Weather,29-04-2025,Missed connections,Delayed
SW662,United Airlines,JFK,ATL,29-04-2025 19:00,29-04-2025 21:00,120.0,Weather,29-04-2025,Missed connections,Delayed
JB810,JetBlue Airways,DFW,MIA,31-03-2025 03:45,31-03-2025 04:45,60.0,Security,31-03-2025,Moderate,Delayed
UA693,Alaska Airlines,MIA,DFW,26-03-2025 06:15,26-03-2025 08:15,120.0,Weather,26-03-2025,Missed connections,Delayed
UA649,Delta Air Lines,DEN,DFW,02-02-2025 11:00,02-02-2025 12:30,90.0,Crew,02-02-2025,Missed connections,Delayed
JB478,Delta Air Lines,DEN,DFW,01-02-2025 18:15,01-02-2025 19:45,90.0,Late Aircraft,01-02-2025,Major impact,Delayed
AS593,United Airlines,MIA,JFK,09-01-2025 21:30,09-01-2025 22:15,45.0,Late Aircraft,09-01-2025,Moderate,Delayed
SW719,Delta Air Lines,JFK,ORD,01-01-2025 04:30,01-01-2025 06:30,120.0,Technical,01-01-2025,Missed connections,Delayed
DL427,Delta Air Lines,MIA,DEN,01-05-2025 09:45,01-05-2025 10:15,30.0,Weather,01-05-2025,Moderate,Delayed
SW937,Delta Air Lines,JFK,PHX,28-04-2025 18:45,28-04-2025 18:50,5.0,Late Aircraft,28-04-2025,Minimal,Delayed
DL668,Alaska Airlines,ATL,MIA,12-04-2025 15:45,12-04-2025 15:55,10.0,Weather,12-04-2025,Minimal,Delayed
JB399,Delta Air Lines,DEN,ATL,30-03-2025 23:45,31-03-2025 01:15,90.0,Technical,30-03-2025,Major impact,Delayed
DL402,Alaska Airlines,ORD,MIA,28-01-2025 21:00,28-01-2025 23:00,120.0,Late Aircraft,28-01-2025,Missed connections,Delayed
JB954,Alaska Airlines,SFO,LAX,28-03-2025 18:45,28-03-2025 19:45,60.0,Security,28-03-2025,Moderate,Delayed
SW512,Southwest Airlines,SFO,ORD,06-01-2025 19:45,06-01-2025 20:15,30.0,Technical,06-01-2025,Moderate,Delayed
AA693,American Airlines,ORD,DFW,21-03-2025 22:00,21-03-2025 23:00,60.0,Crew,21-03-2025,Moderate,Delayed
DL531,American Airlines,LAX,SFO,05-03-2025 20:00,05-03-2025 21:00,60.0,Weather,05-03-2025,Moderate,Delayed
AA144,American Airlines,SFO,ATL,23-02-2025 00:00,23-02-2025 00:15,15.0,Late Aircraft,23-02-2025,Minimal,Delayed
DL325,United Airlines,ORD,PHX,06-03-2025 22:15,06-03-2025 22:25,10.0,Security,06-03-2025,Minimal,Delayed
UA684,Southwest Airlines,SEA,LAX,15-04-2025 08:45,15-04-2025 11:45,180.0,Late Aircraft,15-04-2025,Missed connections,Delayed
AS242,Alaska Airlines,SFO,SEA,16-02-2025 04:15,16-02-2025 07:15,180.0,Crew,16-02-2025,Missed connections,Delayed
AS791,Alaska Airlines,ATL,JFK,11-03-2025 12:00,11-03-2025 13:30,90.0,Weather,11-03-2025,Missed connections,Delayed
JB940,JetBlue Airways,PHX,DFW,09-01-2025 17:45,09-01-2025 17:50,5.0,Crew,09-01-2025,Minimal,Delayed
JB145,Delta Air Lines,MIA,DFW,12-02-2025 22:30,13-02-2025 01:30,180.0,Security,12-02-2025,Major impact,Delayed
AA736,Alaska Airlines,DFW,JFK,29-04-2025 08:15,29-04-2025 09:45,90.0,Late Aircraft,29-04-2025,Major impact,Delayed
UA835,Delta Air Lines,LAX,ATL,05-01-2025 11:15,05-01-2025 11:45,30.0,Weather,05-01-2025,Moderate,Delayed
JB227,Alaska Airlines,ORD,ATL,27-03-2025 13:15,27-03-2025 14:45,90.0,Crew,27-03-2025,Major impact,Delayed
AA515,Southwest Airlines,SFO,MIA,30-03-2025 03:45,30-03-2025 04:00,15.0,Security,30-03-2025,Minimal,Delayed
DL518,Delta Air Lines,SFO,PHX,09-03-2025 21:30,09-03-2025 23:00,90.0,Technical,09-03-2025,Missed connections,Delayed
DL706,Delta Air Lines,ATL,SEA,25-02-2025 13:45,25-02-2025 16:45,180.0,Weather,25-02-2025,Major impact,Delayed
SW187,Southwest Airlines,DEN,ATL,24-01-2025 17:00,24-01-2025 17:30,30.0,Crew,24-01-2025,Moderate,Delayed
AA238,United Airlines,DEN,MIA,03-03-2025 14:15,03-03-2025 16:15,120.0,Late Aircraft,03-03-2025,Missed connections,Delayed
UA227,Southwest Airlines,LAX,SEA,12-02-2025 15:15,12-02-2025 15:30,15.0,Security,12-02-2025,Minimal,Delayed
UA988,Southwest Airlines,DEN,LAX,10-03-2025 17:45,10-03-2025 17:55,10.0,Crew,10-03-2025,Minimal,Delayed
